"EntityName"	"DepartmentSubdivision"	"count"	"medianOT"	"medianTotalPay"
"Del Norte"	"Juvenile Hall"	15	3882	33925
"Del Norte"	"Mental Health"	9	0	31804
"Del Norte"	"Mental Health-LPS"	2	8.5	18493.5
"Del Norte"	"Mental Health Services Act"	20	0	36272.5
"Del Norte"	"OES"	1	2490	54029
"Del Norte"	"Parks"	1	0	25935
"Del Norte"	"Planning"	1	0	51351
"Del Norte"	"Probation"	23	501	38722
"Del Norte"	"Public Nuisance"	1	0	45438
"Del Norte"	"Recreation"	1	0	40235
"Del Norte"	"Roads"	17	335	37440
"Del Norte"	"Sheriff"	32	2922	50416
"Del Norte"	"Treasurer"	4	0	55124.5
"Del Norte"	"TUPP"	3	0	23753
"Del Norte"	"Veterans Services"	2	0	28556
"Del Norte"	"Victim Witness"	1	0	50096
"Del Norte"	"Welfare Admin"	107	0	34757
"El Dorado"	"Agriculture"	16	0	48709.5
"El Dorado"	"Air Quality Management"	7	563	59682
"El Dorado"	"Assessor"	39	0	49549
"El Dorado"	"Auditor Controller"	27	0	52876
"El Dorado"	"Board of Supervisors"	18	0	51584.5
"El Dorado"	"Chief Administration"	80	0	40839
"El Dorado"	"Child Support Services"	69	77	40362
"El Dorado"	"Community Development Agency - Development Services"	99	139	53320
"El Dorado"	"Community Development Agency - Environmental Management"	38	87.5	42562
"El Dorado"	"Community Development Agency - Transportation"	187	1193	50907
"El Dorado"	"County Counsel"	22	0	61315.5
"El Dorado"	"District Attorney"	75	0	59118
"El Dorado"	"Health And Human Services"	62	279.5	54524
"El Dorado"	"Health And Human Services - Community Services"	106	0	28907.5
"El Dorado"	"Health And Human Services - Mental Health"	139	0	20846
"El Dorado"	"Health And Human Services - Public Health"	89	0	40618
"El Dorado"	"Health And Human Services - Social Services"	281	1004	31717
"El Dorado"	"Human Resources"	17	0	47978
"El Dorado"	"Information Technologies"	43	18	73016
"El Dorado"	"Library"	82	0	10051
"El Dorado"	"Probation"	157	643	46821
"El Dorado"	"Public Defender"	26	0	96335
"El Dorado"	"Recorder Clerk"	22	0	29653
"El Dorado"	"Recorder Clerk Elections"	28	0	1565
"El Dorado"	"Sheriffs Department"	428	2213	57981
"El Dorado"	"Surveyor"	12	0	80098
"El Dorado"	"Treasurer Tax Collector"	28	0	41225.5
"El Dorado"	"Veterans Services"	6	7	29364
"El Dorado"	"Water Agency"	5	23	78044
"Fresno"	"Assessor-Recorder"	118	0	46254
"Fresno"	"Auditor-Controller/Treasurer-Tax Collector"	104	0	39271
"Fresno"	"Behavioral Health"	504	0	45942
"Fresno"	"Board of Supervisors"	22	0	49612
"Fresno"	"Cooperative Extension"	3	0	25868
"Fresno"	"Coroner-Public Administration/Guardian"	21	0	46696
"Fresno"	"County Administrative Office"	13	0	67522
"Fresno"	"County Clerk - Elections"	95	285	2343
"Fresno"	"County Counsel"	34	0	66877.5
"Fresno"	"Department of Agriculture"	143	185	34601
"Fresno"	"Department of Personnel Services"	28	0	44486
"Fresno"	"Department of Public Health"	542	0	44894
"Fresno"	"Department of Social Services"	2371	330	41103
"Fresno"	"Dept of Child Support Services"	215	11	43012
"Fresno"	"District Attorney"	307	0	47454
"Fresno"	"IHSS - Public Authority"	7	0	33342
"Fresno"	"Internal Services Department"	107	13	72670
"Fresno"	"Internal Services Department-Radio Operations"	4	7146	63899.5
"Fresno"	"Internal Services Department -  Facility Services"	112	241	29422.5
"Fresno"	"Internal Services Department -  Fleet Services"	35	0	40267
"Fresno"	"Internal Services Department -  Graphic Comm Service"	17	0	30089
"Fresno"	"Internal Services Department -  Purchasing"	14	0	37402.5
"Fresno"	"Internal Services Department - Telecommunications"	4	80	42209.5
"Fresno"	"LAFCO Support"	2	0	50726
"Fresno"	"Library"	1	0	121960
"Fresno"	"Library Measure B"	310	0	30785.5
"Fresno"	"PeopleSoft Operations"	2	5320	71957.5
"Fresno"	"Personnel Services-Risk Management"	32	0	46393
"Fresno"	"Planning-Parks and Grounds"	61	108	8249
"Fresno"	"Probation"	278	616.5	47622.5
"Fresno"	"Probation-Juvenile Justice Campus"	319	5134	54961
"Fresno"	"Public Defender"	97	0	63902
"Fresno"	"Public Works & Planning- Roads"	212	0	46117.5
"Fresno"	"Public Works and Planning"	78	0	56706
"Fresno"	"Public Works and Planning-American Ave Disposal"	30	1444	29593
"Fresno"	"Public Works and Planning-Community Development"	13	0	64740
"Fresno"	"Public Works And Planning-Neighborhood Stabilization Program"	2	0	26205
"Fresno"	"Public Works and Planning-Resources"	20	0	60738
"Fresno"	"Public Worls And Planning-Special Districts Administration"	19	45	54063
"Fresno"	"Retirement Association"	29	0	40792
"Fresno"	"Security Services"	75	238	25669
"Fresno"	"Sheriff"	1133	6749	68965
"Fresno"	"Veterans' Service Officer"	5	0	38584
"Glenn"	"Agriculture Department"	13	0	54528
"Glenn"	"Air Pollution Control"	6	0	47776.5
"Glenn"	"Airport"	1	0	42078
"Glenn"	"Alcohol And Drug Abuse Services"	9	0	41908
"Glenn"	"Animal Control"	3	3329	46550
"Glenn"	"Assessor"	9	0	52157
"Glenn"	"Board of Supervisors"	5	0	31803
"Glenn"	"Building Inspector"	2	0	23729
"Glenn"	"California Children's Services"	1	35	48587
"Glenn"	"Child Support Services"	9	480	37659
"Glenn"	"Civil Division"	1	12754	59899
"Glenn"	"Clerk of the Board"	3	0	50775
"Glenn"	"Community Service Action"	32	0	34174.5
"Glenn"	"Cooperative Extension"	7	0	1531
"Glenn"	"Cops In Schools Grant"	1	10239	72489
"Glenn"	"Cops Universal Hiring Grant"	3	16993	79235
"Glenn"	"County Counsel"	2	0	73286
"Glenn"	"Delinquency Prevention"	1	0	12578
"Glenn"	"Department of Finance"	9	0	44349
"Glenn"	"Dispatch"	11	223	6381
"Glenn"	"District Attorney"	10	0	31732
"Glenn"	"District Attorney-Vertical Prosecution"	2	0	10963.5
"Glenn"	"Elections"	27	0	120
"Glenn"	"Facilities"	11	0	35840
"Glenn"	"Fleet Operations"	4	0	43845
"Glenn"	"Health And Human Services Administration"	4	0	102323
"Glenn"	"Health Services"	9	0	55792
"Glenn"	"Human Resource Agency"	23	0	31787
"Glenn"	"Jail"	29	4666	40431
"Glenn"	"JJCPA Grant"	1	0	49607
"Glenn"	"Juvenile Hall"	16	6105.5	38707.5
"Glenn"	"Juvenile Probation And Camps Funding"	1	11897	66809
"Glenn"	"Local Community Corrections"	6	2974	59041.5
"Glenn"	"Mental Health"	53	120	35859
"Glenn"	"Partnership Grant"	1	0	1293
"Glenn"	"Personnel"	3	0	51476
"Glenn"	"Planning Department"	4	0	52039.5
"Glenn"	"Probation"	5	0	57783
"Glenn"	"Public Guardian"	2	0	56951.5
"Glenn"	"Public Health"	18	0	55141
"Glenn"	"Public Works"	13	0	34063
"Glenn"	"Recorder"	3	0	54600
"Glenn"	"Road Department"	21	238	38834
"Glenn"	"Road Engineers"	2	0	52723
"Glenn"	"Road Shop"	4	2075.5	44851
"Glenn"	"Sb678 Community Performance Incentive"	2	0	35642
"Glenn"	"Sheriff"	25	1794	70844
"Glenn"	"Slesf"	1	0	13055
"Glenn"	"Social Services"	78	0	38549.5
"Glenn"	"Solid Waste"	7	452	41303
"Glenn"	"Special Investigations Tament Grant"	2	5616	47622.5
"Glenn"	"Trial Court Security"	5	155	19855
"Glenn"	"Veteran's Services Department"	1	0	37706
"Glenn"	"Women, Infants And Children"	5	0	49587
"Glenn"	"Youth Offender Intensive Supervision Program"	2	0	47018.5
"Humboldt"	"Administration"	48	0	50342.5
"Humboldt"	"Advanced Planning Department"	5	0	68897
"Humboldt"	"Agricultural Commissioner"	9	0	53030
"Humboldt"	"Airport Security"	11	0	24190
"Humboldt"	"Alcohol & Drug"	16	0	31615.5
"Humboldt"	"Alternate Counsel"	4	0	37261.5
"Humboldt"	"Animal Control"	12	186.5	26826.5
"Humboldt"	"Arcata-Eureka Airport"	17	640	44112
"Humboldt"	"Assessor"	28	0	37211.5
"Humboldt"	"Auditor-Controller"	15	0	43015
"Humboldt"	"Board of Supervisors"	11	0	72384
"Humboldt"	"Building Inspector"	12	0	51161.5
"Humboldt"	"Cal-Met Coastal Initiative"	1	12448	111903
"Humboldt"	"Cods Natural Resources Planning"	5	0	45169
"Humboldt"	"Communications"	2	0	16088.5
"Humboldt"	"Conflict Counsel"	9	0	57704
"Humboldt"	"Cooperative Extension"	5	0	4070
"Humboldt"	"Coroner - Public administrator"	6	6169	61670
"Humboldt"	"Correctional Facility Realign"	3	5851	43714
"Humboldt"	"County Administrative Officer"	5	0	101311
"Humboldt"	"County Counsel"	19	0	81238
"Humboldt"	"County Library"	77	0	6324
"Humboldt"	"County Surveyor"	1	0	84973
"Humboldt"	"Court Security"	15	325	24565
"Humboldt"	"Current Planning Department"	16	0	52950.5
"Humboldt"	"DA-Child Abuse Service Team"	3	0	15462
"Humboldt"	"Dept Of Child Support Services"	49	0	44175
"Humboldt"	"District Attorney"	47	0	39928
"Humboldt"	"Drug Court"	2	0	34647.5
"Humboldt"	"Early Childhood Care & Educati"	2	0	16225
"Humboldt"	"Economic Development Division"	9	0	36791
"Humboldt"	"Elections"	18	0	4696.5
"Humboldt"	"End Staff"	26	0	40053
"Humboldt"	"Environment Health"	32	0	43437.5
"Humboldt"	"Facility Management"	41	0	33703
"Humboldt"	"Hcaog"	6	0	69375.5
"Humboldt"	"Headwaters Division"	1	0	70269
"Humboldt"	"Health Education"	33	0	42398
"Humboldt"	"Healthy Moms"	12	0	37706
"Humboldt"	"Information Technology"	19	0	54736
"Humboldt"	"Juv Crime Prevention Act 2000"	2	0	53690
"Humboldt"	"Juvenile Hall"	34	443	32993
"Humboldt"	"Law Library"	5	0	3990
"Humboldt"	"Mach/Ccs Personnel Program"	25	0	44909
"Humboldt"	"Marijuana Eradication"	2	26223	94824
"Humboldt"	"Mental Health"	328	0	40193
"Humboldt"	"Motor Pool-Operating"	7	0	38322
"Humboldt"	"Office Of Emergency Services"	1	1898	52323
"Humboldt"	"Parks & Recreation"	12	65	9592.5
"Humboldt"	"Personnel"	7	0	68768
"Humboldt"	"Probation"	57	0	51781
"Humboldt"	"Proposition 10"	3	0	46820
"Humboldt"	"Public Defender"	18	0	54227
"Humboldt"	"Public Guardian - Conservator"	8	0	49111.5
"Humboldt"	"Public Health Administration"	40	0	39650
"Humboldt"	"Public Health Field Nursing"	66	0	48252
"Humboldt"	"Public Health Laboratory"	11	0	20763
"Humboldt"	"Public Safety Realignment"	11	0	51967
"Humboldt"	"Public Works - Land Use"	4	0	80990
"Humboldt"	"Purchasing Agent"	4	0	39038
"Humboldt"	"Recorder"	13	0	31691
"Humboldt"	"Regional Facility"	18	767	40611.5
"Humboldt"	"Revenue Recovery"	10	0	38366
"Humboldt"	"Risk Management"	6	0	20072.5
"Humboldt"	"Roads-Administration/Business"	11	0	39486
"Humboldt"	"Roads-Construction & Maint"	75	441	42126
"Humboldt"	"Roads-Engineering"	13	277	69684
"Humboldt"	"Roads-Equipment Maintenance"	13	502	42161
"Humboldt"	"Roads-Natural Resources"	3	0	66568
"Humboldt"	"Roads-Right Of Way"	9	0	36585
"Humboldt"	"Sheriff"	110	7212.5	68529
"Humboldt"	"Sheriff-Boat Safety Program"	1	17103	77321
"Humboldt"	"Sheriff - Jail"	114	10221.5	54552.5
"Humboldt"	"Social Services"	530	0	36199.5
"Humboldt"	"State Board Of Control"	2	0	33947
"Humboldt"	"Title Iv-E Waiver & Resolution"	2	340	65631.5
"Humboldt"	"Treasurer-Tax Collector"	11	0	33223
"Humboldt"	"Veterans Service Officer"	4	0	28203.5
"Humboldt"	"Victim-Witness Program"	3	0	40718
"Humboldt"	"Victim Advocacy & Outreach"	2	0	14007.5
"Humboldt"	"Water Management"	1	0	43284
"Humboldt"	"Wick Nutrition"	21	0	15205
"Imperial"	"Ab1913-Probation"	4	5198.5	68392.5
"Imperial"	"Agriculture Commissioner"	39	808.5	45852
"Imperial"	"Air Pollution Control"	19	563.5	53302
"Imperial"	"Airport-Imperial"	3	0	42910
"Imperial"	"Animal Control"	7	51	41485
"Imperial"	"Area Agency On Aging"	2	0	47016.5
"Imperial"	"Assessor"	29	5	50300
"Imperial"	"Auditor-Social Services Sect"	1	0	36435
"Imperial"	"Auditors"	18	0	40046
"Imperial"	"Behavioral Health"	241	513	35235
"Imperial"	"Betty Jo Receiving Home"	15	1239.5	33562
"Imperial"	"Board Of Supervisors"	5	0	58946
"Imperial"	"Budget & Fiscal"	5	82	63871
"Imperial"	"California Children Services"	9	0	39053
"Imperial"	"Child Support Services"	61	29	39509
"Imperial"	"Clerk Of The Board"	3	73.5	31676
"Imperial"	"Cooperative Extension"	5	0	28983
"Imperial"	"County Counsel"	13	55	54140
"Imperial"	"County Property Services"	45	524	38707
"Imperial"	"Court Security"	12	3574.5	54734.5
"Imperial"	"Da I.V.S.I.T."	3	11021	77814
"Imperial"	"District Attorney"	49	1114	51032
"Imperial"	"Employee Retirement"	10	147	38847
"Imperial"	"Equal Employment Opportunity"	1	0	72218
"Imperial"	"Executive Office"	9	53	59358
"Imperial"	"Fire Protection"	71	3150	39895
"Imperial"	"Fire Protection-Impcity"	6	7135	60366.5
"Imperial"	"Garage Operating Fund"	7	94	35218
"Imperial"	"Glamis Dune"	2	23424.5	103388.5
"Imperial"	"Health Services"	63	66.5	48852
"Imperial"	"Hidta-Coalition Mmt"	2	12632	90223
"Imperial"	"Hidta-Lecc"	2	2997	45611.5
"Imperial"	"Hidta District Attorney"	7	715	48625
"Imperial"	"Hidta Grant-Coalition"	2	11145.5	71838.5
"Imperial"	"Holtville Law Enforcement"	6	9354	73829
"Imperial"	"Human Resources & Risk Mngmnt"	18	29	53769.5
"Imperial"	"Ihss Public Authority"	3	129	36290
"Imperial"	"Imp Cnty Community Econ Develp"	6	0	46785.5
"Imperial"	"Information Systems"	19	242	62247
"Imperial"	"Juvenile Hall"	36	1870	38349
"Imperial"	"Library"	10	5.5	20169.5
"Imperial"	"Mhsa Act Prop #63"	52	739	38111.5
"Imperial"	"MHSA P.E.I."	6	168.5	40372.5
"Imperial"	"Mosquito Abatement"	5	311	44386
"Imperial"	"Office Of Emergency Services"	2	7	49913.5
"Imperial"	"Parks & Recreations"	6	1849	37992.5
"Imperial"	"Planning Bulding Inspection"	12	736.5	45392
"Imperial"	"Planning Commission"	2	0	1125
"Imperial"	"Planning Department"	15	413	48467
"Imperial"	"Probation And Corrections"	61	3679.5	55536
"Imperial"	"Probation Ivsit"	2	16230.5	77991
"Imperial"	"Public Administrator"	9	4	45829
"Imperial"	"Public Defender"	22	142.5	65949
"Imperial"	"Public Health Environmental Sv"	12	216	60991
"Imperial"	"Public Wks Road Const & Maint"	76	653	42776.5
"Imperial"	"Public Works Engineering & Sur"	3	195	57650
"Imperial"	"Public Works Solid Waste Disp"	10	5704	39110
"Imperial"	"Purchasing"	4	13	42304.5
"Imperial"	"Recorder & County Clerk"	12	8	30388
"Imperial"	"Registrar Of Voters/Elections"	17	125	7612
"Imperial"	"Sheriff-Boat & Waterway"	1	3142	61499
"Imperial"	"Sheriff-Coroner"	122	7511.5	62063
"Imperial"	"Sheriff Corrections Div"	120	8960	56761.5
"Imperial"	"Sheriff Process Fee"	1	0	10402
"Imperial"	"Social Services"	409	667.5	44143
"Imperial"	"Special Prosecutions Unit"	2	29961	67752.5
"Imperial"	"Substance Abuse"	15	41	41697
"Imperial"	"Tax Collector"	4	0	39641
"Imperial"	"Tobacco Education"	2	0	59298
"Imperial"	"Treasurer"	13	0	35980
"Imperial"	"Veterans Services"	3	0	33675
"Imperial"	"Victim Witness Asst Program"	3	0	39063
"Imperial"	"Wia Funds-Oat"	36	40	42639
"Inyo"	"Agricultural Commissioner"	8	0	33257.5
"Inyo"	"Airport-eastern Sierra Regional"	4	534	46702
"Inyo"	"Animal Control"	7	2829	51880
"Inyo"	"Assessor"	8	0	53208.5
"Inyo"	"Auditor/Controller"	8	0	29973
"Inyo"	"Board Of Supervisors"	8	0	51112
"Inyo"	"Building & Safety"	2	518	63863.5
"Inyo"	"Child Support"	12	0	43833.5
"Inyo"	"Cnty Admin Office"	4	0	75523.5
"Inyo"	"Coroner"	4	0	14362
"Inyo"	"County Clerk"	4	0	56425
"Inyo"	"County Counsel"	5	0	63996
"Inyo"	"Crippled Children"	1	0	92808
"Inyo"	"District Attorney"	18	0	47953
"Inyo"	"Elections"	1	0	242
"Inyo"	"Environmental Health"	6	0	69382
"Inyo"	"Farm Advisor"	1	0	54574
"Inyo"	"Health"	18	0	47167
"Inyo"	"Information Services"	10	136.5	64027.5
"Inyo"	"Jail"	49	3771	59652
"Inyo"	"Juvenile Institutions"	26	2010	46370.5
"Inyo"	"Library"	24	0	5985
"Inyo"	"Maintenance/building & Grounds"	8	0	39337
"Inyo"	"Mental Health"	40	253.5	45794.5
"Inyo"	"Mosquito Control"	4	540	44851.5
"Inyo"	"Museum"	3	0	47322
"Inyo"	"Parks"	8	14	43780
"Inyo"	"Personnel"	3	1020	65215
"Inyo"	"Planning & Zoning"	6	0	57055.5
"Inyo"	"Probation"	15	0	62768
"Inyo"	"Public Administrator/Guardian"	2	0	57712
"Inyo"	"Public Works"	12	0	64481.5
"Inyo"	"Risk Management"	1	0	85067
"Inyo"	"Road"	37	1707	52665
"Inyo"	"Sheriff"	40	1905.5	62157
"Inyo"	"Social Services"	58	0	35674
"Inyo"	"Solid Waste"	14	268.5	49628
"Inyo"	"Substance Abuse"	9	62	39879
"Inyo"	"Treasurer/Tax Collector"	4	0	59325
"Inyo"	"Veteran Service Office"	1	2484	50736
"Inyo"	"Water"	25	0	10008
"Kern"	"Aging And Adult Services"	183	213.5	19657
"Kern"	"Agriculture and Measurement Standards"	95	551	35392
"Kern"	"Airports"	30	1089	34334
"Kern"	"Animal Control"	87	1740.5	30838
"Kern"	"Assessor"	110	430.5	51710
"Kern"	"Auditor-Controller"	54	591	56928
"Kern"	"Board Of Supervisors-District 1"	11	0	21986
"Kern"	"Board Of Supervisors-District 2"	6	0	43693
"Kern"	"Board Of Supervisors-District 3"	5	0	39188
"Kern"	"Board Of Supervisors-District 4"	7	0	37018
"Kern"	"Board Of Supervisors-District 5"	12	0	7534.5
"Kern"	"Board Of Trade"	16	0	225
"Kern"	"Building Inspection"	38	412.5	52720.5
"Kern"	"California Childrens Services"	61	0	48753
"Kern"	"Child Support Services"	217	98	47581
"Kern"	"Clerk Of the Board Of Supervisors"	7	0	49181
"Kern"	"Code Compliance CE"	14	919	49345
"Kern"	"Community and Economic Development"	10	0	57738
"Kern"	"Construction Services"	23	2812.5	69135
"Kern"	"Correctional Medicine"	91	12435	91772
"Kern"	"County Administrative Officer"	25	240	62813
"Kern"	"County Clerk"	6	47	29433.5
"Kern"	"County Clerk Elections"	16	342.5	45504
"Kern"	"County Counsel"	49	2	95320
"Kern"	"Development Services Agency"	13	708.5	65054
"Kern"	"District Attorney"	232	565.5	59324
"Kern"	"District Attorney Forensic Division"	51	306.5	50675
"Kern"	"Emergency Medical Service"	8	46	60870.5
"Kern"	"Employers' Training Resource"	126	174	39815.5
"Kern"	"Engineering, Survey, and Permit Services"	37	107	56783
"Kern"	"Environmental Health"	65	1918	53305
"Kern"	"Farm And Home Advisor"	4	0	41203.5
"Kern"	"Fire"	735	24296.5	100286
"Kern"	"Garage"	23	1079.5	46998
"Kern"	"General Services"	119	363	40667
"Kern"	"Grand Jury"	1	0	47194
"Kern"	"Human Services"	1781	1209	40292
"Kern"	"Information Technology Services"	55	1251.5	78996
"Kern"	"KCERA"	1	0	1900
"Kern"	"Kern Council of Governments"	1	0	225
"Kern"	"Kern Medical Center"	1947	1114.5	43663
"Kern"	"Kern Sanitation Authority"	16	1079.5	59111
"Kern"	"Library"	208	871	7800
"Kern"	"Mental Health Services"	540	918	49184.5
"Kern"	"Parks & Recreation"	116	385	35947
"Kern"	"Personnel"	28	1	52726
"Kern"	"Planning & Community Development"	44	832.5	50083
"Kern"	"Probation"	686	2967	53277.5
"Kern"	"Public Defender"	112	0	70115
"Kern"	"Public Health"	277	241	43782
"Kern"	"Public Transit"	5	182.5	45696
"Kern"	"Recorder"	32	5	32284
"Kern"	"Risk Management"	37	251	49431
"Kern"	"Roads"	208	649.5	50341
"Kern"	"Sheriff"	1341	8524	69981
"Kern"	"Solid Waste"	148	453	49281
"Kern"	"Substance Abuse Program"	49	129	36214
"Kern"	"Treasurer-Tax Collector"	40	286	37675
"Kern"	"Veterans Services"	12	0	45420
"Kings"	"Admin - Minors Advocacy"	6	0	35986
"Kings"	"Administration"	7	0	66419
"Kings"	"Agr. Commissioner/Sealer"	29	0	43588
"Kings"	"Agriculture - Extension Svc"	3	0	26422
"Kings"	"Assessor"	27	0	46367
"Kings"	"Behavioral Health Admin"	7	0	43588
"Kings"	"BHA - AOD Program Admin"	2	122.5	61667
"Kings"	"BHA - MH Services Act"	21	0	40872
"Kings"	"Board Of Supervisors"	7	0	64547
"Kings"	"CDA - Building Inspection"	4	0	55105.5
"Kings"	"Community Development Agency"	11	0	44967
"Kings"	"County Clerk - Elections"	8	0	26932.5
"Kings"	"County Counsel"	12	0	45217.5
"Kings"	"D.A. - AB 109"	1	0	26371
"Kings"	"D.A. - Child Abduction"	2	4548.5	58681
"Kings"	"D.A. - Misc. Grants"	3	4687	74697
"Kings"	"D.A. - State Prisons"	8	216	72857.5
"Kings"	"DA - Domestic Violence VAWA"	3	0	72142
"Kings"	"Department of Finance"	18	0	58844
"Kings"	"Dept. of Child Support Services"	58	167	38743
"Kings"	"District Attorney"	47	0	42193
"Kings"	"Fire"	75	10181	74680
"Kings"	"Fire- Office of Emergency Mgmt."	1	0	46254
"Kings"	"Health"	1	57	32548
"Kings"	"Health- Information Management"	13	33	29991
"Kings"	"Health - Administration"	14	0	43152.5
"Kings"	"Health - AIDS Program"	3	61	50234
"Kings"	"Health - Bio Terrorism"	3	0	15917
"Kings"	"Health - Calif Child Services"	7	0	34048
"Kings"	"Health - CD Clinic"	6	0	41889.5
"Kings"	"Health - Child Health"	7	0	55057
"Kings"	"Health - Environmental Health"	11	32	67653
"Kings"	"Health - Family Planning"	11	0	50944
"Kings"	"Health - Grants"	3	0	50753
"Kings"	"Health - Lab"	3	32	76030
"Kings"	"Health - MCH"	2	145.5	56888
"Kings"	"Health - PHN"	4	0	72637.5
"Kings"	"Health - TB Program"	1	0	50173
"Kings"	"Health - Tobacco Grants"	2	1307	56016
"Kings"	"Health - WIC Program"	23	0	34946
"Kings"	"Human Resources"	8	0	49665
"Kings"	"Human Services"	314	543	39547.5
"Kings"	"Information Technology"	32	703	66990
"Kings"	"IT - Central Services"	4	232.5	35949.5
"Kings"	"IT - Internal Services Admin"	4	14	52562
"Kings"	"IT - Purchasing"	2	0	55721
"Kings"	"IT - Record Storage/Microfilm"	6	130.5	32781.5
"Kings"	"JTO Program Admin"	25	0	42178
"Kings"	"Law Library"	1	8	31524
"Kings"	"Library"	31	0	23248
"Kings"	"Probation"	53	113	50309
"Kings"	"Probation - Juvenile Center"	52	1633.5	42209.5
"Kings"	"Probation - Misc. Grants"	5	410	56049
"Kings"	"Probation - Sb-678"	3	103	27233
"Kings"	"Probation - Victim Assistant VAW"	1	0	10943
"Kings"	"Probation - Victim/Witness"	3	0	31626
"Kings"	"Probation - Yobg"	4	1273	52382.5
"Kings"	"Probation Ab-109"	28	58.5	31438
"Kings"	"Public Guardian/Veterans Svc"	18	0	23631.5
"Kings"	"Public Works-Engineering/Roads"	23	147	40865
"Kings"	"Public Works-Parks & Grounds"	14	523.5	29435.5
"Kings"	"Public Works - Administration"	4	0	52315.5
